doi,best_oa_evidence,best_oa_host,best_oa_license,best_oa_url,best_oa_url_is_pdf,best_oa_version,data_standard,doi_url,genre,is_oa,is_paratext,journal_is_in_doaj,journal_is_oa,journal_issn_l,journal_issns,journal_name,oa_status,published_date,publisher,year,oa_status_d
10.1017/langcog.2019.48,open (via page says license),publisher,cc-by,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/1E2DF517E530A8D5C4B489A0AD76AFA7/S1866980819000486a.pdf/div-class-title-construals-of-iconicity-experimental-approaches-to-form-meaning-resemblances-in-language-div.pdf,TRUE,publishedVersion,2,https://doi.org/10.1017/langcog.2019.48,journal-article,TRUE,FALSE,FALSE,FALSE,1866-9808,"1866-9808,1866-9859",Language and Cognition,hybrid,2020-03-01,Cambridge University Press (CUP),2020,hybrid
10.1016/j.infbeh.2020.101448,oa repository (via OAI-PMH doi match),repository,NA,https://repository.ubn.ru.nl/bitstream/handle/2066/226947/1/226947.pdf,TRUE,publishedVersion,2,https://doi.org/10.1016/j.infbeh.2020.101448,journal-article,TRUE,FALSE,FALSE,FALSE,0163-6383,0163-6383,Infant Behavior and Development,green,2020-08-01,Elsevier BV,2020,green
10.1037/rev0000172,oa repository (via OAI-PMH doi match),repository,NA,https://pure.mpg.de/pubman/item/item_3166435_7/component/file_3214394/Rodd_etal_2020_Control%20of%20speaking%20rate....pdf,TRUE,publishedVersion,2,https://doi.org/10.1037/rev0000172,journal-article,TRUE,FALSE,FALSE,FALSE,0033-295X,"1939-1471,0033-295X",Psychological Review,green,2020-03-01,American Psychological Association (APA),2020,green
10.1080/23273798.2019.1590609,open (via crossref license),publisher,cc-by,https://www.tandfonline.com/doi/pdf/10.1080/23273798.2019.1590609?needAccess=true,TRUE,publishedVersion,2,https://doi.org/10.1080/23273798.2019.1590609,journal-article,TRUE,FALSE,FALSE,FALSE,2327-3798,"2327-3798,2327-3801","Language, Cognition and Neuroscience",hybrid,2019-03-14,Informa UK Limited,2019,hybrid
10.17026/dans-ztf-w83f,NA,NA,NA,NA,FALSE,NA,1,https://doi.org/10.17026/dans-ztf-w83f,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
10.5117/nedtaa2020.2-3.012.fikk,oa repository (via OAI-PMH doi match),repository,NA,https://repository.ubn.ru.nl//bitstream/handle/2066/226957/226957.pdf,TRUE,submittedVersion,2,https://doi.org/10.5117/nedtaa2020.2-3.012.fikk,journal-article,TRUE,FALSE,FALSE,FALSE,1384-5845,"1384-5845,2352-1171",Nederlandse Taalkunde,green,2020-10-01,Amsterdam University Press,2020,green
10.5334/gjgl.1020,oa journal (via doaj),publisher,cc-by,http://www.glossa-journal.org//articles/10.5334/gjgl.1020/galley/847/download/,TRUE,publishedVersion,2,https://doi.org/10.5334/gjgl.1020,journal-article,TRUE,FALSE,TRUE,TRUE,2397-1835,2397-1835,Volume 5,gold,2020-01-07,Open Library of the Humanities,2020,diamond
10.1080/09658211.2020.1797094,open (via crossref license),publisher,cc-by-nc-nd,https://www.tandfonline.com/doi/pdf/10.1080/09658211.2020.1797094?needAccess=true,TRUE,publishedVersion,2,https://doi.org/10.1080/09658211.2020.1797094,journal-article,TRUE,FALSE,FALSE,FALSE,0965-8211,"0965-8211,1464-0686",Memory,hybrid,2020-07-29,Informa UK Limited,2020,hybrid
10.1080/23273798.2020.1737719,oa repository (via OAI-PMH doi match),repository,NA,https://pure.mpg.de/pubman/item/item_3196359_9/component/file_3282146/Sekine_etal_2020_Evidence%20for%20children%20s%20online%20integration%20of....pdf,TRUE,publishedVersion,2,https://doi.org/10.1080/23273798.2020.1737719,journal-article,TRUE,FALSE,FALSE,FALSE,2327-3798,"2327-3798,2327-3801","Language, Cognition and Neuroscience",green,2020-03-22,Informa UK Limited,2020,green
10.1038/s41598-020-62155-z,oa journal (via doaj),publisher,cc-by,https://www.nature.com/articles/s41598-020-62155-z.pdf,TRUE,publishedVersion,2,https://doi.org/10.1038/s41598-020-62155-z,journal-article,TRUE,FALSE,TRUE,TRUE,2045-2322,2045-2322,Scientific Reports,gold,2020-03-25,Springer Science and Business Media LLC,2020,gold
10.1111/cogs.12842,open (via crossref license),publisher,cc-by,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/cogs.12842,TRUE,publishedVersion,2,https://doi.org/10.1111/cogs.12842,journal-article,TRUE,FALSE,FALSE,FALSE,0364-0213,"0364-0213,1551-6709",Cognitive Science,hybrid,2020-05-01,Wiley,2020,hybrid
10.5334/gjgl.1307,oa journal (via doaj),publisher,cc-by,https://www.glossa-journal.org/article/id/5362/download/pdf/,TRUE,publishedVersion,2,https://doi.org/10.5334/gjgl.1307,journal-article,TRUE,FALSE,TRUE,TRUE,2397-1835,2397-1835,Volume 5,gold,2020-12-04,Open Library of the Humanities,2020,diamond
10.1017/jlg.2020.2,oa repository (via OAI-PMH doi match),repository,NA,https://biblio.ugent.be/publication/8667582/file/8667583,TRUE,publishedVersion,2,https://doi.org/10.1017/jlg.2020.2,journal-article,TRUE,FALSE,FALSE,FALSE,2049-7547,2049-7547,Journal of Linguistic Geography,green,2020-04-01,Cambridge University Press (CUP),2020,green
10.1075/dujal.17030.dol,open (via free pdf),publisher,cc-by,https://www.jbe-platform.com/deliver/fulltext/dujal.17030.dol.pdf?itemId=%2Fcontent%2Fjournals%2F10.1075%2Fdujal.17030.dol&mimeType=pdf&containerItemId=content/journals/22117253,TRUE,publishedVersion,2,https://doi.org/10.1075/dujal.17030.dol,journal-article,TRUE,FALSE,FALSE,TRUE,2211-7245,"2211-7245,2211-7253",Dutch Journal of Applied Linguistics,gold,2019-10-24,John Benjamins Publishing Company,2019,diamond
10.5117/nedtaa2020.2-3.018.deho,oa repository (via OAI-PMH doi match),repository,NA,https://repository.ubn.ru.nl/bitstream/handle/2066/225768/1/225768.pdf,TRUE,submittedVersion,2,https://doi.org/10.5117/nedtaa2020.2-3.018.deho,journal-article,TRUE,FALSE,FALSE,FALSE,1384-5845,"1384-5845,2352-1171",Nederlandse Taalkunde,green,2020-10-01,Amsterdam University Press,2020,green
10.1080/08911762.2019.1579399,open (via crossref license),publisher,cc-by-nc-nd,https://www.tandfonline.com/doi/pdf/10.1080/08911762.2019.1579399?needAccess=true,TRUE,publishedVersion,2,https://doi.org/10.1080/08911762.2019.1579399,journal-article,TRUE,FALSE,FALSE,FALSE,0891-1762,"0891-1762,1528-6975",Journal of Global Marketing,hybrid,2019-04-01,Informa UK Limited,2019,hybrid
10.1523/eneuro.0425-19.2020,oa journal (via doaj),publisher,cc-by-nc-sa,https://www.eneuro.org/content/eneuro/7/3/ENEURO.0425-19.2020.full.pdf,TRUE,publishedVersion,2,https://doi.org/10.1523/eneuro.0425-19.2020,journal-article,TRUE,FALSE,TRUE,TRUE,2373-2822,2373-2822,eneuro,gold,2020-05-01,Society for Neuroscience,2020,gold
10.1080/09500782.2019.1690503,open (via crossref license),publisher,cc-by-nc-nd,https://www.tandfonline.com/doi/pdf/10.1080/09500782.2019.1690503?needAccess=true,TRUE,publishedVersion,2,https://doi.org/10.1080/09500782.2019.1690503,journal-article,TRUE,FALSE,FALSE,FALSE,0950-0782,"0950-0782,1747-7581",Language and Education,hybrid,2019-11-28,Informa UK Limited,2019,hybrid
10.1017/s0025100318000270,NA,NA,NA,NA,FALSE,NA,2,https://doi.org/10.1017/s0025100318000270,journal-article,FALSE,FALSE,FALSE,FALSE,0025-1003,"0025-1003,1475-3502",Journal of the International Phonetic Association,closed,2018-12-04,Cambridge University Press (CUP),2018,closed
10.1093/applin/amz001,open (via crossref license),publisher,cc-by-nc-nd,https://doi.org/10.1093/applin/amz001,TRUE,publishedVersion,2,https://doi.org/10.1093/applin/amz001,journal-article,TRUE,FALSE,FALSE,FALSE,0142-6001,"0142-6001,1477-450X",Applied Linguistics,hybrid,2019-02-05,Oxford University Press (OUP),2019,hybrid
10.1037/xlm0000729,oa repository (via OAI-PMH doi match),repository,NA,http://pure-oai.bham.ac.uk/ws/files/67743296/XLM_2018_0451_Main_15april2019_AuthorAccepted.pdf,TRUE,publishedVersion,2,https://doi.org/10.1037/xlm0000729,journal-article,TRUE,FALSE,FALSE,FALSE,0278-7393,"1939-1285,0278-7393","Journal of Experimental Psychology: Learning, Memory, and Cognition",green,2020-03-01,American Psychological Association (APA),2020,green
10.1037/xlm0000843,oa repository (via OAI-PMH doi match),repository,NA,https://pure.mpg.de/pubman/item/item_3204581_4/component/file_3260723/Manhardt_etal_2020_Iconicity%20in%20spatial%20language%20guides%20visual%20attention.pdf,TRUE,publishedVersion,2,https://doi.org/10.1037/xlm0000843,journal-article,TRUE,FALSE,FALSE,FALSE,0278-7393,"1939-1285,0278-7393","Journal of Experimental Psychology: Learning, Memory, and Cognition",green,2020-09-01,American Psychological Association (APA),2020,green
10.5117/in2020.1.002.vand,oa journal (via doaj),publisher,cc-by-nc-nd,https://doi.org/10.5117/in2020.1.002.vand,TRUE,publishedVersion,2,https://doi.org/10.5117/in2020.1.002.vand,journal-article,TRUE,FALSE,TRUE,TRUE,1876-9071,"1876-9071,2214-5729",Internationale Neerlandistiek,gold,2020-03-01,Amsterdam University Press,2020,diamond
10.3390/brainsci10010039,oa journal (via doaj),publisher,cc-by,https://www.mdpi.com/2076-3425/10/1/39/pdf?version=1579603723,TRUE,publishedVersion,2,https://doi.org/10.3390/brainsci10010039,journal-article,TRUE,FALSE,TRUE,TRUE,2076-3425,2076-3425,Brain Sciences,gold,2020-01-09,MDPI AG,2020,gold
10.3389/fpsyg.2020.01747,oa journal (via doaj),publisher,cc-by,https://www.frontiersin.org/articles/10.3389/fpsyg.2020.01747/pdf,TRUE,publishedVersion,2,https://doi.org/10.3389/fpsyg.2020.01747,journal-article,TRUE,FALSE,TRUE,TRUE,1664-1078,1664-1078,Frontiers in Psychology,gold,2020-07-22,Frontiers Media SA,2020,gold
10.17026/dans-xyw-zp2u,NA,NA,NA,NA,FALSE,NA,1,https://doi.org/10.17026/dans-xyw-zp2u,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
10.1080/02671522.2020.1784258,open (via crossref license),publisher,cc-by-nc-nd,https://www.tandfonline.com/doi/pdf/10.1080/02671522.2020.1784258?needAccess=true,TRUE,publishedVersion,2,https://doi.org/10.1080/02671522.2020.1784258,journal-article,TRUE,FALSE,FALSE,FALSE,0267-1522,"0267-1522,1470-1146",Research Papers in Education,hybrid,2020-06-30,Informa UK Limited,2020,hybrid
10.1017/s136672891900018x,open (via page says license),publisher,cc-by,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/F9D7803549D4FB392799AE9288EFD48A/S136672891900018Xa.pdf/div-class-title-language-contact-does-not-drive-gesture-transfer-heritage-speakers-maintain-language-specific-gesture-patterns-in-each-language-div.pdf,TRUE,publishedVersion,2,https://doi.org/10.1017/s136672891900018x,journal-article,TRUE,FALSE,FALSE,FALSE,1366-7289,"1366-7289,1469-1841",Bilingualism: Language and Cognition,hybrid,2019-04-30,Cambridge University Press (CUP),2019,hybrid
10.1080/09588221.2020.1752734,open (via crossref license),publisher,cc-by-nc-nd,https://www.tandfonline.com/doi/pdf/10.1080/09588221.2020.1752734?needAccess=true,TRUE,publishedVersion,2,https://doi.org/10.1080/09588221.2020.1752734,journal-article,TRUE,FALSE,FALSE,FALSE,0958-8221,"0958-8221,1744-3210",Computer Assisted Language Learning,hybrid,2020-04-20,Informa UK Limited,2020,hybrid
10.1386/ijmec_00014_1,oa repository (via OAI-PMH doi match),repository,NA,https://pure.mpg.de/pubman/item/item_3245577_5/component/file_3245578/Hahn2020_IJMEC.pdf,TRUE,publishedVersion,2,https://doi.org/10.1386/ijmec_00014_1,journal-article,TRUE,FALSE,FALSE,FALSE,2516-1989,"2516-1989,2516-1997",International Journal of Music in Early Childhood,green,2020-07-01,Intellect,2020,green
10.17617/2.3190925,NA,NA,NA,NA,FALSE,NA,1,https://doi.org/10.17617/2.3190925,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.jpsychores.2020.109994,open (via crossref license),publisher,cc-by,https://doi.org/10.1016/j.jpsychores.2020.109994,TRUE,publishedVersion,2,https://doi.org/10.1016/j.jpsychores.2020.109994,journal-article,TRUE,FALSE,FALSE,FALSE,0022-3999,0022-3999,Journal of Psychosomatic Research,hybrid,2020-05-01,Elsevier BV,2020,hybrid
10.1044/2020_jslhr-19-00257,open (via page says license),publisher,cc-by,https://pubs.asha.org/doi/pdf/10.1044/2020_JSLHR-19-00257,TRUE,publishedVersion,2,https://doi.org/10.1044/2020_jslhr-19-00257,journal-article,TRUE,FALSE,FALSE,FALSE,1092-4388,"1092-4388,1558-9102","Journal of Speech, Language, and Hearing Research",hybrid,2020-11-13,American Speech Language Hearing Association,2020,hybrid
10.1017/s1366728919000531,oa repository (via OAI-PMH doi match),repository,NA,https://pure.mpg.de/pubman/item/item_3148254_5/component/file_3262319/Vanlangendonck_etal_2020_Mixing%20the%20stimulus%20list%20in....pdf,TRUE,publishedVersion,2,https://doi.org/10.1017/s1366728919000531,journal-article,TRUE,FALSE,FALSE,FALSE,1366-7289,"1366-7289,1469-1841",Bilingualism: Language and Cognition,green,2019-11-27,Cambridge University Press (CUP),2019,green
10.21437/interspeech.2020-2901,oa repository (via OAI-PMH doi match),repository,NA,https://repository.ubn.ru.nl//bitstream/handle/2066/228191/228191.pdf,TRUE,publishedVersion,2,https://doi.org/10.21437/interspeech.2020-2901,proceedings-article,TRUE,FALSE,FALSE,FALSE,NA,NA,Interspeech 2020,green,2020-10-25,ISCA,2020,diamond
10.1111/cogs.12924,open (via free article),publisher,NA,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/cogs.12924,TRUE,publishedVersion,2,https://doi.org/10.1111/cogs.12924,journal-article,TRUE,FALSE,FALSE,FALSE,0364-0213,"0364-0213,1551-6709",Cognitive Science,bronze,2020-12-01,Wiley,2020,bronze
10.1186/s12911-020-1046-y,oa journal (via doaj),publisher,cc-by,https://bmcmedinformdecismak.biomedcentral.com/track/pdf/10.1186/s12911-020-1046-y,TRUE,publishedVersion,2,https://doi.org/10.1186/s12911-020-1046-y,journal-article,TRUE,FALSE,TRUE,TRUE,1472-6947,1472-6947,BMC Medical Informatics and Decision Making,gold,2020-02-18,Springer Science and Business Media LLC,2020,gold
10.1098/rsos.182056,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1098/rsos.182056,TRUE,publishedVersion,2,https://doi.org/10.1098/rsos.182056,journal-article,TRUE,FALSE,TRUE,TRUE,2054-5703,2054-5703,Royal Society Open Science,gold,2020-01-01,The Royal Society,2020,gold
10.1016/j.tins.2020.03.003,oa repository (via OAI-PMH doi match),repository,other-oa,https://pure.mpg.de/pubman/item/item_3223282_3/component/file_3224201/Willems_etal_2020_Narratives%20for%20neuroscience.pdf,TRUE,publishedVersion,2,https://doi.org/10.1016/j.tins.2020.03.003,journal-article,TRUE,FALSE,FALSE,FALSE,0166-2236,0166-2236,Trends in Neurosciences,green,2020-05-01,Elsevier BV,2020,green
10.1016/j.cognition.2020.104347,open (via crossref license),publisher,cc-by,https://doi.org/10.1016/j.cognition.2020.104347,TRUE,publishedVersion,2,https://doi.org/10.1016/j.cognition.2020.104347,journal-article,TRUE,FALSE,FALSE,FALSE,0010-0277,0010-0277,Cognition,hybrid,2020-10-01,Elsevier BV,2020,hybrid
10.1017/s0305000919000928,open (via page says license),publisher,cc-by,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/BBC33DFE646C026A6821511B4CD3CD68/S0305000919000928a.pdf/div-class-title-no-effects-of-modality-in-development-of-locative-expressions-of-space-in-signing-and-speaking-children-div.pdf,TRUE,publishedVersion,2,https://doi.org/10.1017/s0305000919000928,journal-article,TRUE,FALSE,FALSE,FALSE,0305-0009,"0305-0009,1469-7602",Journal of Child Language,hybrid,2020-03-17,Cambridge University Press (CUP),2020,hybrid
10.1177/0023830919831311,open (via page says license),publisher,cc-by-nc,https://journals.sagepub.com/doi/pdf/10.1177/0023830919831311,TRUE,publishedVersion,2,https://doi.org/10.1177/0023830919831311,journal-article,TRUE,FALSE,FALSE,FALSE,0023-8309,"0023-8309,1756-6053",Language and Speech,hybrid,2019-02-22,SAGE Publications,2019,hybrid
10.1017/s0022226720000316,open (via page says license),publisher,cc-by,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/67AF296146D8A085760107D1A8CD329F/S0022226720000316a.pdf/div-class-title-on-the-nature-of-the-lexicon-the-status-of-rich-lexical-meanings-div.pdf,TRUE,publishedVersion,2,https://doi.org/10.1017/s0022226720000316,journal-article,TRUE,FALSE,FALSE,FALSE,0022-2267,"0022-2267,1469-7742",Journal of Linguistics,hybrid,2020-11-01,Cambridge University Press (CUP),2020,hybrid
10.1016/j.giq.2019.101396,open (via crossref license),publisher,cc-by-nc-nd,https://doi.org/10.1016/j.giq.2019.101396,TRUE,publishedVersion,2,https://doi.org/10.1016/j.giq.2019.101396,journal-article,TRUE,FALSE,FALSE,FALSE,0740-624X,0740-624X,Government Information Quarterly,hybrid,2020-01-01,Elsevier BV,2020,hybrid
10.1371/journal.pone.0229902,oa journal (via doaj),publisher,cc-by,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0229902&type=printable,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0229902,journal-article,TRUE,FALSE,TRUE,TRUE,1932-6203,1932-6203,PLOS ONE,gold,2020-03-11,Public Library of Science (PLoS),2020,gold
10.1515/ling-2020-0039,open (via page says license),publisher,cc-by-nc-nd,https://www.degruyter.com/document/doi/10.1515/ling-2020-0039/pdf,TRUE,publishedVersion,2,https://doi.org/10.1515/ling-2020-0039,journal-article,TRUE,FALSE,FALSE,FALSE,0024-3949,"0024-3949,1613-396X",Linguistics,hybrid,2020-04-26,Walter de Gruyter GmbH,2020,hybrid
10.1017/langcog.2019.49,open (via page says license),publisher,cc-by,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/D67777B04B2F367193944F638318EEB2/S1866980819000498a.pdf/div-class-title-playful-iconicity-structural-markedness-underlies-the-relation-between-funniness-and-iconicity-div.pdf,TRUE,publishedVersion,2,https://doi.org/10.1017/langcog.2019.49,journal-article,TRUE,FALSE,FALSE,FALSE,1866-9808,"1866-9808,1866-9859",Language and Cognition,hybrid,2020-01-14,Cambridge University Press (CUP),2020,hybrid
10.3389/fpsyg.2020.00186,oa journal (via doaj),publisher,cc-by,https://www.frontiersin.org/articles/10.3389/fpsyg.2020.00186/pdf,TRUE,publishedVersion,2,https://doi.org/10.3389/fpsyg.2020.00186,journal-article,TRUE,FALSE,TRUE,TRUE,1664-1078,1664-1078,Frontiers in Psychology,gold,2020-02-14,Frontiers Media SA,2020,gold
10.1017/s1351324919000123,open (via page says license),publisher,cc-by,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/5CAC0B9D6F20FBA183990FC3DE0CEAF2/S1351324919000123a.pdf/div-class-title-query-based-summarization-of-discussion-threads-div.pdf,TRUE,publishedVersion,2,https://doi.org/10.1017/s1351324919000123,journal-article,TRUE,FALSE,FALSE,FALSE,1351-3249,"1351-3249,1469-8110",Natural Language Engineering,hybrid,2019-04-16,Cambridge University Press (CUP),2019,hybrid
10.1080/17549507.2020.1762000,open (via crossref license),publisher,cc-by-nc-nd,https://www.tandfonline.com/doi/pdf/10.1080/17549507.2020.1762000?needAccess=true,TRUE,publishedVersion,2,https://doi.org/10.1080/17549507.2020.1762000,journal-article,TRUE,FALSE,FALSE,FALSE,1754-9507,"1754-9507,1754-9515",International Journal of Speech-Language Pathology,hybrid,2020-05-03,Informa UK Limited,2020,hybrid
10.1017/langcog.2019.50,open (via page says license),publisher,cc-by,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/3450BEC0B48288B50DB5E3C1EF4A55C0/S1866980819000504a.pdf/div-class-title-ranking-dutch-intensifiers-a-usage-based-approach-div.pdf,TRUE,publishedVersion,2,https://doi.org/10.1017/langcog.2019.50,journal-article,TRUE,FALSE,FALSE,FALSE,1866-9808,"1866-9808,1866-9859",Language and Cognition,hybrid,2020-02-28,Cambridge University Press (CUP),2020,hybrid
